tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-316,Bastad,Clay,28,A,20110711,6,104338,6.0,,Juan Monaco,R,185.0,ARG,27.282683093800000,43.0,1100.0,104122,,,Carlos Berlocq,R,183.0,ARG,28.4325804244,77.0,647.0,6-7(5) 7-6(7) 6-2,3,R32,212.0,0.0,3.0,145.0,97.0,63.0,27.0,16.0,16.0,18.0,3.0,2.0,116.0,72.0,48.0,22.0,16.0,4.0,8.0
2011-316,Bastad,Clay,28,A,20110711,7,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,33.5085557837,142.0,390.0,104979,7.0,,Andrey Golubev,R,185.0,KAZ,23.9698836413,46.0,1000.0,6-7(4) 6-1 6-2,3,R32,131.0,1.0,3.0,95.0,50.0,30.0,25.0,13.0,7.0,10.0,2.0,7.0,88.0,48.0,30.0,12.0,14.0,1.0,9.0
2011-316,Bastad,Clay,28,A,20110711,8,104453,,WC,Michael Ryderstedt,L,188.0,SWE,26.6584531143,311.0,143.0,104216,,,Maximo Gonzalez,R,175.0,ARG,27.9753593429,90.0,586.0,6-4 2-6 6-2,3,R32,125.0,6.0,0.0,77.0,53.0,36.0,15.0,13.0,1.0,3.0,4.0,3.0,90.0,55.0,35.0,19.0,13.0,4.0,7.0
2011-316,Bastad,Clay,28,A,20110711,9,105128,,Q,Guillermo Olaso,U,,ESP,23.2936344969,182.0,293.0,105099,,Q,Antonio Veic,R,180.0,CRO,23.3921971253,196.0,269.0,6-4 6-1,3,R32,76.0,2.0,4.0,61.0,35.0,26.0,12.0,8.0,5.0,6.0,2.0,4.0,55.0,35.0,19.0,9.0,9.0,5.0,10.0
2011-316,Bastad,Clay,28,A,20110711,10,103835,,,Filippo Volandri,R,183.0,ITA,29.8453114305,87.0,608.0,103990,5.0,,Tommy Robredo,R,180.0,ESP,29.1937029432,33.0,1235.0,7-5 5-5 RET,3,R32,110.0,0.0,2.0,64.0,48.0,29.0,9.0,11.0,1.0,5.0,1.0,1.0,80.0,45.0,25.0,18.0,11.0,6.0,11.0
2011-316,Bastad,Clay,28,A,20110711,11,104890,,,Andreas Haider Maurer,R,190.0,AUT,24.303901437400000,74.0,666.0,105062,,,Mikhail Kukushkin,R,183.0,KAZ,23.5400410678,67.0,737.0,7-5 6-2,3,R32,86.0,11.0,3.0,74.0,42.0,30.0,12.0,10.0,5.0,8.0,0.0,1.0,48.0,28.0,14.0,8.0,10.0,2.0,8.0
2011-316,Bastad,Clay,28,A,20110711,12,105137,,,Pere Riba,R,183.0,ESP,23.258042436700000,71.0,710.0,105872,,WC,Christian Lindell,U,,SWE,19.6386036961,288.0,161.0,6-4 6-2,3,R32,89.0,3.0,1.0,54.0,30.0,23.0,13.0,9.0,2.0,4.0,1.0,1.0,57.0,35.0,16.0,11.0,9.0,2.0,7.0
2011-316,Bastad,Clay,28,A,20110711,13,104417,1.0,,Robin Soderling,R,193.0,SWE,26.904859685100000,5.0,4325.0,103675,,Q,Diego Junqueira,L,178.0,ARG,30.5325119781,101.0,513.0,6-0 6-1,3,R16,47.0,3.0,1.0,35.0,25.0,19.0,7.0,7.0,0.0,1.0,1.0,1.0,32.0,22.0,5.0,2.0,6.0,1.0,7.0
2011-316,Bastad,Clay,28,A,20110711,14,103808,8.0,,Potito Starace,R,188.0,ITA,29.990417522200000,51.0,940.0,104850,,Q,Jonathan Dasnieres De Veigy,L,,FRA,24.511978097200000,275.0,171.0,6-0 6-7(5) 6-2,3,R16,134.0,0.0,1.0,87.0,68.0,46.0,10.0,13.0,5.0,7.0,3.0,3.0,100.0,71.0,43.0,8.0,13.0,9.0,16.0
2011-316,Bastad,Clay,28,A,20110711,15,104607,3.0,,Tomas Berdych,R,196.0,CZE,25.8124572211,8.0,2470.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,26.1327857632,138.0,407.0,6-2 6-2,3,R16,86.0,9.0,2.0,54.0,34.0,24.0,13.0,8.0,1.0,1.0,0.0,1.0,56.0,25.0,16.0,13.0,8.0,2.0,6.0
2011-316,Bastad,Clay,28,A,20110711,16,104882,,,Blaz Kavcic,R,188.0,SLO,24.3504449008,79.0,642.0,104338,6.0,,Juan Monaco,R,185.0,ARG,27.282683093800000,43.0,1100.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2011-316,Bastad,Clay,28,A,20110711,17,104453,,WC,Michael Ryderstedt,L,188.0,SWE,26.6584531143,311.0,143.0,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,33.5085557837,142.0,390.0,6-4 6-2,3,R16,91.0,6.0,4.0,64.0,44.0,33.0,8.0,9.0,6.0,7.0,0.0,0.0,55.0,35.0,19.0,12.0,9.0,2.0,6.0
2011-316,Bastad,Clay,28,A,20110711,18,104597,4.0,,Nicolas Almagro,R,183.0,ESP,25.8863791923,14.0,1955.0,105128,,Q,Guillermo Olaso,U,,ESP,23.2936344969,182.0,293.0,6-2 6-3,3,R16,56.0,3.0,5.0,55.0,30.0,25.0,12.0,8.0,2.0,2.0,3.0,2.0,52.0,29.0,17.0,12.0,9.0,2.0,6.0
2011-316,Bastad,Clay,28,A,20110711,19,104890,,,Andreas Haider Maurer,R,190.0,AUT,24.303901437400000,74.0,666.0,103835,,,Filippo Volandri,R,183.0,ITA,29.8453114305,87.0,608.0,6-3 7-6(7),3,R16,95.0,5.0,5.0,78.0,44.0,38.0,12.0,11.0,3.0,5.0,0.0,1.0,65.0,48.0,30.0,8.0,10.0,1.0,4.0
2011-316,Bastad,Clay,28,A,20110711,20,103970,2.0,,David Ferrer,R,175.0,ESP,29.273100616,6.0,4150.0,105137,,,Pere Riba,R,183.0,ESP,23.258042436700000,71.0,710.0,6-2 7-6(4),3,R16,125.0,1.0,3.0,72.0,34.0,27.0,24.0,10.0,4.0,4.0,3.0,4.0,91.0,49.0,36.0,16.0,10.0,6.0,8.0
2011-316,Bastad,Clay,28,A,20110711,21,104417,1.0,,Robin Soderling,R,193.0,SWE,26.904859685100000,5.0,4325.0,103808,8.0,,Potito Starace,R,188.0,ITA,29.990417522200000,51.0,940.0,6-3 6-4,3,QF,72.0,6.0,3.0,50.0,25.0,22.0,18.0,10.0,0.0,0.0,4.0,1.0,61.0,40.0,25.0,10.0,9.0,2.0,4.0
2011-316,Bastad,Clay,28,A,20110711,22,104607,3.0,,Tomas Berdych,R,196.0,CZE,25.8124572211,8.0,2470.0,104882,,,Blaz Kavcic,R,188.0,SLO,24.3504449008,79.0,642.0,6-1 6-4,3,QF,79.0,2.0,3.0,54.0,31.0,23.0,14.0,9.0,0.0,0.0,1.0,1.0,49.0,31.0,17.0,11.0,8.0,3.0,6.0
2011-316,Bastad,Clay,28,A,20110711,23,104597,4.0,,Nicolas Almagro,R,183.0,ESP,25.8863791923,14.0,1955.0,104453,,WC,Michael Ryderstedt,L,188.0,SWE,26.6584531143,311.0,143.0,6-4 7-6(4),3,QF,83.0,11.0,5.0,67.0,38.0,28.0,16.0,11.0,1.0,4.0,3.0,3.0,72.0,43.0,30.0,14.0,11.0,5.0,9.0
2011-316,Bastad,Clay,28,A,20110711,24,103970,2.0,,David Ferrer,R,175.0,ESP,29.273100616,6.0,4150.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,24.303901437400000,74.0,666.0,6-1 6-1,3,QF,56.0,2.0,0.0,37.0,19.0,13.0,16.0,7.0,2.0,2.0,2.0,0.0,40.0,20.0,9.0,7.0,7.0,4.0,9.0
2011-316,Bastad,Clay,28,A,20110711,25,104417,1.0,,Robin Soderling,R,193.0,SWE,26.904859685100000,5.0,4325.0,104607,3.0,,Tomas Berdych,R,196.0,CZE,25.8124572211,8.0,2470.0,6-1 6-0,3,SF,71.0,3.0,0.0,47.0,29.0,20.0,11.0,7.0,4.0,4.0,2.0,2.0,56.0,32.0,14.0,10.0,6.0,6.0,11.0
2011-316,Bastad,Clay,28,A,20110711,26,103970,2.0,,David Ferrer,R,175.0,ESP,29.273100616,6.0,4150.0,104597,4.0,,Nicolas Almagro,R,183.0,ESP,25.8863791923,14.0,1955.0,6-1 6-3,3,SF,64.0,5.0,2.0,51.0,34.0,24.0,9.0,8.0,2.0,3.0,3.0,1.0,46.0,25.0,10.0,9.0,8.0,1.0,6.0
2011-316,Bastad,Clay,28,A,20110711,27,104417,1.0,,Robin Soderling,R,193.0,SWE,26.904859685100000,5.0,4325.0,103970,2.0,,David Ferrer,R,175.0,ESP,29.273100616,6.0,4150.0,6-2 6-2,3,F,67.0,4.0,3.0,41.0,21.0,18.0,11.0,8.0,0.0,1.0,3.0,2.0,59.0,32.0,16.0,11.0,8.0,6.0,11.0
2011-560,US Open,Hard,128,G,20110829,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,24.2710472279,1.0,13920.0,103851,,Q,Conor Niland,R,185.0,IRL,29.941136208100000,197.0,260.0,6-0 5-1 RET,5,R128,44.0,3.0,1.0,30.0,22.0,19.0,5.0,6.0,0.0,0.0,1.0,2.0,30.0,15.0,6.0,2.0,6.0,1.0,6.0
2011-560,US Open,Hard,128,G,20110829,2,104122,,,Carlos Berlocq,R,183.0,ARG,28.5667351129,74.0,672.0,105137,,,Pere Riba,R,183.0,ESP,23.3921971253,70.0,703.0,7-5 6-0 6-1,5,R128,114.0,8.0,7.0,77.0,48.0,41.0,12.0,12.0,2.0,3.0,2.0,6.0,85.0,41.0,22.0,15.0,13.0,7.0,15.0
2011-560,US Open,Hard,128,G,20110829,3,103808,,,Potito Starace,R,188.0,ITA,30.1245722108,52.0,855.0,103582,,,Michael Berrer,L,193.0,GER,31.1594798084,83.0,620.0,6-4 4-6 6-3 6-2,5,R128,159.0,6.0,4.0,119.0,82.0,60.0,21.0,18.0,11.0,12.0,9.0,5.0,130.0,78.0,55.0,24.0,19.0,14.0,19.0
2011-560,US Open,Hard,128,G,20110829,4,103786,,,Nikolay Davydenko,R,178.0,RUS,30.2395619439,39.0,1115.0,104471,32.0,,Ivan Dodig,R,183.0,CRO,26.6529774127,33.0,1207.0,6-7(6) 6-3 6-0 2-6 6-2,5,R128,242.0,2.0,7.0,163.0,126.0,87.0,16.0,22.0,12.0,16.0,9.0,8.0,148.0,80.0,50.0,31.0,21.0,8.0,15.0
2011-560,US Open,Hard,128,G,20110829,5,105238,22.0,,Alexandr Dolgopolov,R,180.0,UKR,22.8062970568,23.0,1530.0,104523,,,Frederico Gil,R,178.0,POR,26.431211499,106.0,534.0,6-4 6-2 7-5,5,R128,118.0,10.0,7.0,102.0,41.0,32.0,34.0,15.0,7.0,9.0,1.0,7.0,94.0,58.0,35.0,16.0,15.0,4.0,10.0
2011-560,US Open,Hard,128,G,20110829,6,104262,,,Flavio Cipolla,R,173.0,ITA,27.8576317591,108.0,527.0,105453,,,Kei Nishikori,R,178.0,JPN,21.6646132786,46.0,915.0,6-4 6-2 RET,5,R128,75.0,2.0,3.0,50.0,30.0,24.0,11.0,9.0,1.0,2.0,3.0,5.0,51.0,31.0,20.0,7.0,9.0,3.0,7.0
2011-560,US Open,Hard,128,G,20110829,7,103333,,,Ivo Karlovic,R,208.0,CRO,32.4982888433,94.0,577.0,103602,,,Fernando Gonzalez,R,183.0,CHI,31.082819986300000,296.0,155.0,6-4 6-4 7-6(3),5,R128,116.0,23.0,3.0,90.0,60.0,52.0,19.0,16.0,1.0,1.0,3.0,3.0,98.0,51.0,37.0,29.0,16.0,4.0,6.0
2011-560,US Open,Hard,128,G,20110829,8,104755,13.0,,Richard Gasquet,R,185.0,FRA,25.196440794,13.0,2080.0,104660,,,Sergiy Stakhovsky,R,193.0,UKR,25.6427104723,55.0,825.0,6-4 6-4 6-0,5,R128,113.0,8.0,1.0,79.0,51.0,39.0,16.0,13.0,4.0,5.0,3.0,5.0,81.0,51.0,29.0,14.0,13.0,7.0,13.0
2011-560,US Open,Hard,128,G,20110829,9,104607,9.0,,Tomas Berdych,R,196.0,CZE,25.9466119097,9.0,2690.0,104579,,Q,Romain Jouan,R,183.0,FRA,26.119096509200000,230.0,215.0,6-2 7-6(4) 6-1,5,R128,116.0,7.0,5.0,81.0,48.0,41.0,20.0,14.0,2.0,3.0,0.0,3.0,81.0,36.0,21.0,23.0,13.0,4.0,9.0
2011-560,US Open,Hard,128,G,20110829,10,104926,,,Fabio Fognini,R,178.0,ITA,24.2655715264,38.0,1150.0,104547,,,Horacio Zeballos,L,188.0,ARG,26.338124572200000,112.0,502.0,5-7 6-4 7-6(5) 6-4,5,R128,189.0,11.0,7.0,139.0,80.0,61.0,33.0,22.0,3.0,7.0,6.0,12.0,138.0,74.0,58.0,30.0,22.0,5.0,10.0
2011-560,US Open,Hard,128,G,20110829,11,104332,,,Philipp Petzschner,R,185.0,GER,27.430527036300000,67.0,715.0,105077,,,Albert Ramos,L,188.0,ESP,23.613963039,71.0,687.0,7-5 6-7(2) 6-3 6-7(5) 6-3,5,R128,264.0,12.0,7.0,194.0,109.0,82.0,42.0,26.0,6.0,7.0,10.0,7.0,179.0,112.0,82.0,34.0,28.0,10.0,16.0
2011-560,US Open,Hard,128,G,20110829,12,104386,20.0,,Janko Tipsarevic,R,180.0,SRB,27.1841204654,20.0,1740.0,104227,,Q,Augustin Gensse,U,,FRA,28.052019165,155.0,341.0,6-2 7-5 6-0,5,R128,118.0,5.0,4.0,77.0,35.0,32.0,26.0,13.0,4.0,4.0,4.0,3.0,96.0,67.0,38.0,12.0,13.0,8.0,14.0
2011-560,US Open,Hard,128,G,20110829,13,104719,31.0,,Marcel Granollers,R,190.0,ESP,25.3798767967,32.0,1243.0,103598,,,Xavier Malisse,R,185.0,BEL,31.110198494200000,50.0,875.0,6-4 6-4 6-4,5,R128,121.0,2.0,3.0,81.0,46.0,37.0,17.0,15.0,2.0,5.0,7.0,1.0,93.0,56.0,37.0,14.0,15.0,4.0,10.0
2011-560,US Open,Hard,128,G,20110829,14,105062,,,Mikhail Kukushkin,R,183.0,KAZ,23.6741957563,61.0,751.0,103656,,,Albert Montanes,R,175.0,ESP,30.7542778919,42.0,995.0,7-5 6-2 3-6 7-6(5),5,R128,181.0,9.0,3.0,130.0,69.0,53.0,33.0,21.0,6.0,9.0,3.0,7.0,127.0,69.0,52.0,29.0,20.0,6.0,10.0
2011-560,US Open,Hard,128,G,20110829,15,103507,,,Juan Carlos Ferrero,R,183.0,ESP,31.542778918500000,105.0,540.0,104665,,,Pablo Andujar,R,180.0,ESP,25.5961670089,45.0,952.0,1-6 7-5 5-7 6-1 6-3,5,R128,212.0,10.0,6.0,163.0,96.0,57.0,36.0,23.0,17.0,23.0,5.0,5.0,162.0,95.0,61.0,32.0,24.0,8.0,16.0
2011-560,US Open,Hard,128,G,20110829,16,104792,7.0,,Gael Monfils,R,193.0,FRA,24.9911019849,7.0,3165.0,105777,,,Grigor Dimitrov,R,188.0,BUL,20.2874743326,57.0,801.0,7-6(4) 6-3 6-4,5,R128,159.0,2.0,3.0,111.0,64.0,43.0,27.0,16.0,7.0,10.0,3.0,5.0,117.0,68.0,43.0,22.0,15.0,8.0,13.0
2011-560,US Open,Hard,128,G,20110829,17,103819,3.0,,Roger Federer,R,185.0,SUI,30.056125941100000,3.0,8380.0,105053,,,Santiago Giraldo,R,188.0,COL,23.753593429200000,54.0,835.0,6-4 6-3 6-2,5,R128,106.0,5.0,3.0,83.0,51.0,36.0,15.0,14.0,0.0,3.0,2.0,2.0,98.0,52.0,32.0,15.0,13.0,11.0,18.0
2011-560,US Open,Hard,128,G,20110829,18,104534,,,Dudi Sela,R,175.0,ISR,26.4010951403,93.0,580.0,105064,,,Thomaz Bellucci,L,188.0,BRA,23.663244353200000,35.0,1180.0,4-6 2-6 6-4 6-3 6-0,5,R128,207.0,9.0,10.0,136.0,64.0,46.0,36.0,22.0,6.0,12.0,9.0,6.0,134.0,75.0,50.0,27.0,21.0,7.0,13.0
2011-560,US Open,Hard,128,G,20110829,19,106071,,,Bernard Tomic,R,193.0,AUS,18.8528405202,60.0,752.0,103676,,Q,Michael Yani,R,185.0,USA,30.6584531143,206.0,249.0,6-3 6-4 6-4,5,R128,110.0,9.0,3.0,105.0,63.0,49.0,19.0,15.0,4.0,5.0,4.0,1.0,81.0,47.0,33.0,17.0,14.0,3.0,7.0
2011-560,US Open,Hard,128,G,20110829,20,105227,27.0,,Marin Cilic,R,198.0,CRO,22.9158110883,28.0,1375.0,105992,,WC,Ryan Harrison,R,183.0,USA,19.3100616016,66.0,715.0,6-2 7-5 7-6(6),5,R128,146.0,2.0,4.0,95.0,43.0,29.0,33.0,16.0,3.0,7.0,1.0,7.0,96.0,41.0,21.0,29.0,16.0,2.0,9.0
2011-560,US Open,Hard,128,G,20110829,21,103285,23.0,,Radek Stepanek,R,185.0,CZE,32.7529089665,25.0,1440.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,27.868583162200000,47.0,910.0,6-4 6-1 6-3,5,R128,120.0,3.0,5.0,85.0,46.0,37.0,22.0,13.0,2.0,2.0,6.0,3.0,81.0,40.0,28.0,19.0,13.0,4.0,9.0
2011-560,US Open,Hard,128,G,20110829,22,104338,,,Juan Monaco,R,185.0,ARG,27.4168377823,36.0,1170.0,104312,,,Andreas Seppi,R,190.0,ITA,27.518138261500000,51.0,860.0,7-6(1) 6-2 6-2,5,R128,118.0,3.0,3.0,89.0,53.0,37.0,16.0,14.0,4.0,8.0,6.0,6.0,85.0,51.0,29.0,8.0,14.0,3.0,11.0
2011-560,US Open,Hard,128,G,20110829,23,103163,,,Tommy Haas,R,188.0,GER,33.404517453800000,475.0,70.0,104850,,Q,Jonathan Dasnieres De Veigy,L,,FRA,24.6461327858,247.0,194.0,6-3 6-4 6-7(5) 6-1,5,R128,170.0,18.0,9.0,125.0,81.0,59.0,25.0,20.0,8.0,10.0,5.0,2.0,119.0,78.0,54.0,12.0,18.0,4.0,10.0
2011-560,US Open,Hard,128,G,20110829,24,104268,,,Alejandro Falla,L,185.0,COL,27.7891854894,119.0,462.0,104678,15.0,,Viktor Troicki,R,193.0,SRB,25.5468856947,16.0,1935.0,3-6 6-3 4-6 7-5 7-5,5,R128,220.0,3.0,3.0,158.0,81.0,59.0,44.0,26.0,8.0,13.0,13.0,5.0,172.0,108.0,82.0,23.0,26.0,16.0,22.0
2011-560,US Open,Hard,128,G,20110829,25,104542,11.0,,Jo Wilfried Tsonga,R,188.0,FRA,26.3655030801,11.0,2350.0,104229,,,Yen Hsun Lu,R,180.0,TPE,28.041067761800000,82.0,629.0,6-4 6-4 6-4,5,R128,129.0,6.0,5.0,89.0,53.0,40.0,23.0,15.0,3.0,4.0,6.0,3.0,80.0,45.0,32.0,19.0,15.0,5.0,9.0
2011-560,US Open,Hard,128,G,20110829,26,104869,,Q,Sergei Bubka,R,,UKR,24.5475701574,207.0,247.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,24.4380561259,73.0,684.0,6-3 6-2 3-6 6-4,5,R128,134.0,25.0,2.0,97.0,67.0,56.0,17.0,18.0,2.0,3.0,14.0,10.0,118.0,63.0,47.0,28.0,18.0,5.0,9.0
2011-560,US Open,Hard,128,G,20110829,27,104947,,Q,Marsel Ilhan,R,190.0,TUR,24.216290212200000,101.0,545.0,104433,,Q,Frank Dancevic,R,185.0,CAN,26.921286789900000,179.0,300.0,6-3 6-2 1-0 RET,5,R128,76.0,7.0,2.0,56.0,31.0,27.0,13.0,10.0,2.0,2.0,4.0,2.0,49.0,25.0,17.0,10.0,9.0,3.0,7.0
2011-560,US Open,Hard,128,G,20110829,28,104269,19.0,,Fernando Verdasco,L,188.0,ESP,27.786447638600000,19.0,1785.0,103813,,,Jarkko Nieminen,L,185.0,FIN,30.0999315537,49.0,876.0,3-6 6-4 6-1 6-4,5,R128,156.0,8.0,1.0,112.0,74.0,59.0,16.0,18.0,4.0,7.0,2.0,6.0,118.0,65.0,45.0,23.0,18.0,10.0,16.0
2011-560,US Open,Hard,128,G,20110829,29,103566,29.0,,Michael Llodra,L,190.0,FRA,31.279945243,30.0,1280.0,103812,,,Victor Hanescu,R,198.0,ROU,30.1054072553,72.0,685.0,6-2 4-6 4-6 6-3 6-2,5,R128,169.0,11.0,8.0,126.0,75.0,59.0,27.0,23.0,1.0,4.0,2.0,5.0,121.0,53.0,41.0,37.0,22.0,7.0,13.0
2011-560,US Open,Hard,128,G,20110829,30,104731,,,Kevin Anderson,R,203.0,RSA,25.2813141684,34.0,1200.0,104424,,Q,Go Soeda,R,178.0,JPN,26.9787816564,123.0,453.0,6-1 6-3 6-0,5,R128,98.0,9.0,1.0,59.0,40.0,33.0,16.0,11.0,0.0,0.0,0.0,3.0,84.0,49.0,27.0,13.0,11.0,6.0,13.0
2011-560,US Open,Hard,128,G,20110829,31,104291,,Q,Malek Jaziri,R,185.0,TUN,27.605749486700000,181.0,297.0,105217,,,Thiemo De Bakker,R,193.0,NED,22.9404517454,159.0,338.0,4-6 6-1 6-4 6-2,5,R128,163.0,9.0,4.0,100.0,57.0,47.0,23.0,18.0,5.0,7.0,12.0,8.0,129.0,68.0,52.0,22.0,17.0,11.0,17.0
2011-560,US Open,Hard,128,G,20110829,32,103888,8.0,,Mardy Fish,R,188.0,USA,29.7193702943,8.0,2820.0,104735,,,Tobias Kamke,R,180.0,GER,25.273100616,92.0,580.0,6-2 6-2 6-1,5,R128,103.0,4.0,4.0,73.0,43.0,37.0,15.0,12.0,5.0,6.0,0.0,7.0,75.0,41.0,21.0,15.0,11.0,1.0,8.0
2011-560,US Open,Hard,128,G,20110829,33,104297,,LL,Rogerio Dutra Silva,R,178.0,BRA,27.5674195756,114.0,482.0,104476,,Q,Louk Sorensen,R,175.0,IRL,26.6392881588,618.0,34.0,6-0 3-6 6-4 1-0 RET,5,R128,135.0,1.0,1.0,85.0,43.0,33.0,24.0,13.0,4.0,5.0,6.0,1.0,85.0,55.0,35.0,17.0,14.0,7.0,11.0
2011-560,US Open,Hard,128,G,20110829,34,104166,,,Alex Bogomolov Jr,R,178.0,RUS,28.3504449008,44.0,985.0,105449,,WC,Steve Johnson,R,188.0,USA,21.6783025325,525.0,55.0,4-6 4-6 6-3 7-6(3) 6-3,5,R128,220.0,8.0,8.0,157.0,106.0,77.0,32.0,26.0,7.0,11.0,23.0,7.0,176.0,110.0,80.0,30.0,24.0,10.0,14.0
2011-560,US Open,Hard,128,G,20110829,35,104068,,WC,Robby Ginepri,R,183.0,USA,28.892539356600000,363.0,115.0,105154,,Q,Joao Souza,R,193.0,BRA,23.255304585900000,90.0,587.0,6-3 6-4 6-7(5) 6-1,5,R128,177.0,8.0,3.0,141.0,85.0,52.0,36.0,20.0,12.0,14.0,10.0,5.0,114.0,72.0,48.0,17.0,18.0,4.0,10.0
2011-560,US Open,Hard,128,G,20110829,36,104545,28.0,,John Isner,R,206.0,USA,26.340862423,22.0,1545.0,104571,,,Marcos Baghdatis,R,183.0,CYP,26.1984941821,59.0,770.0,7-6(2) 7-6(11) 2-6 6-4,5,R128,192.0,14.0,3.0,138.0,100.0,76.0,22.0,21.0,3.0,5.0,11.0,5.0,138.0,65.0,55.0,42.0,21.0,4.0,5.0
2011-560,US Open,Hard,128,G,20110829,37,105223,18.0,,Juan Martin Del Potro,R,198.0,ARG,22.929500342200000,18.0,1800.0,103835,,,Filippo Volandri,R,183.0,ITA,29.9794661191,85.0,617.0,6-3 6-1 6-1,5,R128,88.0,18.0,3.0,56.0,38.0,34.0,11.0,11.0,0.0,0.0,0.0,5.0,77.0,39.0,23.0,14.0,12.0,7.0,14.0
2011-560,US Open,Hard,128,G,20110829,38,103675,,,Diego Junqueira,L,178.0,ARG,30.6666666667,104.0,542.0,103971,,,Karol Beck,R,180.0,SVK,29.4045174538,75.0,672.0,6-2 RET,5,R128,32.0,0.0,2.0,21.0,12.0,10.0,6.0,4.0,0.0,0.0,0.0,5.0,32.0,20.0,11.0,4.0,4.0,1.0,3.0
2011-560,US Open,Hard,128,G,20110829,39,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,28.2354551677,37.0,1165.0,104593,,,Daniel Gimeno Traver,R,185.0,ESP,26.058863791900000,89.0,594.0,6-3 1-6 7-6(1) 4-6 7-6(4),5,R128,237.0,8.0,13.0,167.0,76.0,57.0,42.0,25.0,15.0,23.0,8.0,10.0,174.0,93.0,65.0,39.0,25.0,17.0,23.0
2011-560,US Open,Hard,128,G,20110829,40,104468,12.0,,Gilles Simon,R,183.0,FRA,26.6694045175,12.0,2325.0,103672,,,Ricardo Mello,L,175.0,BRA,30.6858316222,113.0,483.0,3-6 6-3 6-4 3-6 6-4,5,R128,212.0,9.0,8.0,155.0,82.0,64.0,36.0,23.0,4.0,6.0,2.0,4.0,168.0,103.0,69.0,38.0,24.0,12.0,15.0
2011-560,US Open,Hard,128,G,20110829,41,104527,14.0,,Stanislas Wawrinka,R,183.0,SUI,26.4202600958,14.0,2035.0,104216,,,Maximo Gonzalez,R,175.0,ARG,28.1095140315,109.0,522.0,3-6 6-4 6-1 6-3,5,R128,148.0,10.0,5.0,98.0,53.0,42.0,26.0,18.0,3.0,6.0,4.0,3.0,116.0,69.0,35.0,28.0,17.0,10.0,16.0
2011-560,US Open,Hard,128,G,20110829,42,105385,,WC,Donald Young,L,183.0,USA,22.0999315537,84.0,620.0,105041,,LL,Lukas Lacko,R,185.0,SVK,23.819301848000000,162.0,324.0,6-4 6-2 6-4,5,R128,133.0,0.0,1.0,76.0,51.0,37.0,18.0,14.0,3.0,5.0,7.0,7.0,121.0,70.0,40.0,23.0,14.0,11.0,17.0
2011-560,US Open,Hard,128,G,20110829,43,104327,,,Steve Darcis,R,178.0,BEL,27.460643394900000,102.0,542.0,104098,,,Dmitry Tursunov,R,185.0,RUS,28.711841204700000,43.0,994.0,6-7(4) 4-6 7-5 6-1 7-6(0),5,R128,231.0,20.0,13.0,169.0,92.0,71.0,38.0,27.0,5.0,11.0,7.0,12.0,171.0,91.0,60.0,39.0,26.0,10.0,18.0
2011-560,US Open,Hard,128,G,20110829,44,103428,24.0,,Juan Ignacio Chela,R,190.0,ARG,31.9972621492,24.0,1440.0,104594,,WC,Marinko Matosevic,R,194.0,AUS,26.056125941100000,148.0,365.0,3-1 RET,5,R128,27.0,0.0,2.0,20.0,13.0,8.0,4.0,2.0,3.0,3.0,0.0,1.0,11.0,7.0,3.0,2.0,2.0,0.0,1.0
2011-560,US Open,Hard,128,G,20110829,45,103852,25.0,,Feliciano Lopez,L,188.0,ESP,29.9383983573,26.0,1415.0,105147,,,Tatsuma Ito,R,180.0,JPN,23.279945243,127.0,440.0,6-2 6-4 6-4,5,R128,118.0,18.0,3.0,87.0,49.0,40.0,23.0,14.0,5.0,5.0,3.0,6.0,94.0,52.0,34.0,20.0,14.0,3.0,7.0
2011-560,US Open,Hard,128,G,20110829,46,105577,,Q,Vasek Pospisil,R,193.0,CAN,21.18275154,143.0,382.0,104586,,,Lukas Rosol,R,196.0,CZE,26.0971937029,65.0,718.0,6-1 6-2 6-1,5,R128,82.0,13.0,6.0,77.0,43.0,35.0,18.0,11.0,6.0,6.0,3.0,7.0,68.0,33.0,20.0,10.0,11.0,6.0,13.0
